"","cty_name","country_name","p_sale_count","p_sale_cost","var_dates","gross_sale"
"8548","CTY_6","MEX",78.6167484300677,2833.02803156869,2002-11-07,222723.452053166
"8549","CTY_6","MEX",279.054612835171,2493.98087141155,2002-11-08,695956.866490073
"8550","CTY_6","MEX",218.793938244926,1966.64312493302,2002-11-09,430289.594426403
"8551","CTY_6","MEX",179.04485774925,972.354075152525,2002-11-09,174094.997067587
"8552","CTY_6","MEX",327.945771178929,1809.45833602649,2002-11-10,593404.20942435
"8553","CTY_6","MEX",346.308906713966,1538.48273751236,2002-11-11,532790.274826215
"8554","CTY_6","MEX",209.030149580212,1952.25043426826,2002-11-12,408079.200293128
"8555","CTY_6","MEX",231.189767509932,1244.86568136469,2002-11-13,287800.207455795
"8556","CTY_6","MEX",269.84695296851,2523.28155540077,2002-11-14,680899.83920654
"8557","CTY_6","MEX",142.653072794201,1272.9266183702,2002-11-15,181586.893552041
"8558","CTY_6","MEX",321.414793934673,2699.21325779649,2002-11-16,867567.073040396
"8559","CTY_6","MEX",111.212468915619,1305.58593834929,2002-11-17,145197.435585339
"8560","CTY_6","MEX",213.200559921097,1830.8287423251,2002-11-18,390333.712983348
"8561","CTY_6","MEX",335.039586498169,2502.80192695012,2002-11-19,838537.722692189
"8562","CTY_6","MEX",39.304833492497,2131.84375744149,2002-11-20,83791.7639182569
"8563","CTY_6","MEX",61.4639597188216,1211.77304351805,2002-11-21,74480.3695351474
"8564","CTY_6","MEX",163.090652436949,2482.10902458645,2002-11-22,404808.780239445
"8565","CTY_6","MEX",262.695287511451,2555.57179319599,2002-11-23,671336.666969776
"8566","CTY_6","MEX",283.383255644003,1003.8476315373,2002-11-24,284473.609995563
"8567","CTY_6","MEX",256.670716713415,1974.12665617038,2002-11-25,506700.50372231
"8568","CTY_6","MEX",75.5812358343974,2334.64841984432,2002-11-26,176455.612810657
"8569","CTY_6","MEX",117.101116187405,1143.20334589679,2002-11-27,133870.38783369
"8570","CTY_6","MEX",146.72739696689,2090.1592165628,2002-11-28,306683.621092613
"8571","CTY_6","MEX",329.751266242238,2155.87654663349,2002-11-29,710903.021114336
"8572","CTY_6","MEX",131.685241748346,1114.11920298669,2002-11-30,146713.056581776
"8573","CTY_6","MEX",98.8835503580049,2733.12624970384,2002-12-01,270261.227147375
"8574","CTY_6","MEX",28.1585877411999,2724.77683240442,2002-12-02,76725.8675104484
"8575","CTY_6","MEX",184.97551070177,2245.11487589239,2002-12-03,415291.270752335
"8576","CTY_6","MEX",281.825824262341,2899.47744548873,2002-12-04,817147.621004928
"8577","CTY_6","MEX",236.527705693152,2650.00164400479,2002-12-05,626798.808939534
"8578","CTY_6","MEX",77.4728026764933,1463.72488157315,2002-12-06,113398.86892279
"8579","CTY_6","MEX",346.721988264471,2260.10260352277,2002-12-07,783627.268375122
"8580","CTY_6","MEX",53.8424748461694,1556.31869066415,2002-12-08,83796.0499547077
"8581","CTY_6","MEX",262.501195503864,2057.6954194322,2002-12-09,540147.507583777
"8582","CTY_6","MEX",101.808671758045,2296.9919011001,2002-12-10,233853.694489987
"8583","CTY_6","MEX",336.454964405857,934.020060297744,2002-12-11,314255.686141834
"8584","CTY_6","MEX",121.642575686565,1511.01989044626,2002-12-12,183804.351387514
"8585","CTY_6","MEX",100.768753659213,2671.46949606296,2002-12-13,269200.65155687
"8586","CTY_6","MEX",224.034356389893,1572.51068808936,2002-12-14,352296.419922327
"8587","CTY_6","MEX",38.1475920730736,1025.85672650747,2002-12-15,39133.9639282254
"8588","CTY_6","MEX",44.1619266930502,1901.83143755804,2002-12-16,83988.5405279766
"8589","CTY_6","MEX",289.255653397413,1078.10427065013,2002-12-17,311847.755237443
"8590","CTY_6","MEX",67.7703727385961,2457.39303580265,2002-12-18,166538.442001575
"8591","CTY_6","MEX",41.8066409474704,2340.93851462476,2002-12-19,97866.7759610221
"8592","CTY_6","MEX",120.106455765199,1432.51219633271,2002-12-20,172053.962741943
"8593","CTY_6","MEX",54.1732661484275,2291.85537366752,2002-12-21,124157.291131394
"8594","CTY_6","MEX",192.549188050907,1330.99923896547,2002-12-22,256282.822759177
"8595","CTY_6","MEX",262.030344252707,2221.45645082722,2002-12-23,582088.998552655
"8596","CTY_6","MEX",302.36925316276,1980.22405416924,2002-12-24,598758.868354085
"8597","CTY_6","MEX",180.271959793754,2903.72011520326,2002-12-25,523459.315860237
"8598","CTY_6","MEX",122.116751421709,1974.34939171034,2002-12-26,241101.133887094
"8599","CTY_6","MEX",285.490040032892,2644.55049791516,2002-12-27,754992.827518803
"8600","CTY_6","MEX",227.181153692072,1698.57492280745,2002-12-28,385884.21059582
"8601","CTY_6","MEX",325.331215106416,1476.0572966121,2002-12-29,480207.513873507
"8602","CTY_6","MEX",308.239793067332,2908.5394805675,2002-12-30,896527.607618291
"8603","CTY_6","MEX",291.27628201386,1189.31271823804,2002-12-31,346418.586720173
"8604","CTY_6","MEX",25.9301038109697,2485.48445070965,2003-01-01,64448.8698274524
"8605","CTY_6","MEX",235.889799840515,2868.49509863683,2003-01-02,676648.734660941
"8606","CTY_6","MEX",158.173392387107,1240.15322387599,2003-01-03,196159.242500273
"8607","CTY_6","MEX",255.597963224864,1728.29853438162,2003-01-04,441749.58523246
"8608","CTY_6","MEX",281.989113602322,1470.37237869984,2003-01-05,414629.003734905
"8609","CTY_6","MEX",206.212243583286,1932.94706581261,2003-01-06,398597.351168949
"8610","CTY_6","MEX",163.602684263606,1842.16459835074,2003-01-07,301383.073145568
"8611","CTY_6","MEX",335.770918871276,2766.81089403738,2003-01-08,929014.636233987
"8612","CTY_6","MEX",276.30297964788,1690.25744363374,2003-01-09,467023.168048011
"8613","CTY_6","MEX",194.28950479487,1627.83350745883,2003-01-10,316270.966052671
"8614","CTY_6","MEX",163.219612208195,2647.92546777942,2003-01-11,432193.368007161
"8615","CTY_6","MEX",281.817661592504,1606.07962554727,2003-01-12,452621.604403097
"8616","CTY_6","MEX",286.281671904726,1106.10096708171,2003-01-13,316656.434151586
"8617","CTY_6","MEX",81.4131618884858,1364.2994247488,2003-01-14,111071.929931442
"8618","CTY_6","MEX",208.377196604852,1113.78409766756,2003-01-15,232087.20789503
"8619","CTY_6","MEX",192.586696514627,2527.07178056007,2003-01-16,486680.4060734
"8620","CTY_6","MEX",142.133582558017,2858.31916775375,2003-01-17,406263.143407091
"8621","CTY_6","MEX",32.4355243588798,1311.6865839533,2003-01-18,42545.2421450331
"8622","CTY_6","MEX",199.81435345253,2939.05004198418,2003-01-19,587264.383903699
"8623","CTY_6","MEX",205.429628316779,933.323385663005,2003-01-20,191732.276216109
"8624","CTY_6","MEX",131.472030590521,2276.2662219354,2003-01-21,299265.342362462
"8625","CTY_6","MEX",47.2101620573085,1199.60057975716,2003-01-22,56633.3377743767
"8626","CTY_6","MEX",323.491428233683,1520.46720318963,2003-01-23,491858.107142288
"8627","CTY_6","MEX",170.322568004485,1852.02073964213,2003-01-24,315440.928373413
"8628","CTY_6","MEX",315.000125957886,1328.56391702503,2003-01-25,418497.801205985
"8629","CTY_6","MEX",156.663944007596,1263.9828115723,2003-01-26,198020.532418726
"8630","CTY_6","MEX",247.212364239385,1464.96792750948,2003-01-27,362158.18489449
"8631","CTY_6","MEX",296.205845318036,2182.89902411296,2003-01-28,646587.450681296
"8632","CTY_6","MEX",139.655557868537,2318.48795172116,2003-01-29,323789.728309099
"8633","CTY_6","MEX",109.617474285187,2208.67548141509,2003-01-30,242109.427788342
"8634","CTY_6","MEX",118.523553421255,2862.35995731413,2003-01-31,339257.073311583
"8635","CTY_6","MEX",107.318617519923,1013.10065523853,2003-02-01,108724.561728726
"8636","CTY_6","MEX",86.7775579215959,2163.38224188358,2003-02-02,187733.027801604
"8637","CTY_6","MEX",32.8802756033838,1736.60856572722,2003-02-03,57100.168256308
"8638","CTY_6","MEX",112.209767271997,1952.39894043999,2003-02-04,219078.230728866
"8639","CTY_6","MEX",263.061441958416,2616.2110791342,2003-02-05,688224.258944626
"8640","CTY_6","MEX",155.527365935268,962.900394344954,2003-02-06,149757.361990501
"8641","CTY_6","MEX",305.10145733133,2266.40984297859,2003-02-07,691484.946002838
"8642","CTY_6","MEX",235.224067949457,1398.46143769902,2003-02-08,328951.788246009
"8643","CTY_6","MEX",158.435468026437,2039.28824671602,2003-02-09,323095.587809264
"8644","CTY_6","MEX",343.953794403933,1192.96517862709,2003-02-10,410324.899780553
"8645","CTY_6","MEX",327.443413756555,978.084087879113,2003-02-11,320267.192676103
"8646","CTY_6","MEX",277.164973458275,2752.98202841245,2003-02-12,763030.190836044
"8647","CTY_6","MEX",135.822546860436,2064.93622776052,2003-02-13,280464.897558816
"8648","CTY_6","MEX",108.867049927358,1524.79117159632,2003-02-14,165999.51660697
"8649","CTY_6","MEX",76.3805612223223,2828.08649835017,2003-02-15,216010.833929258
"8650","CTY_6","MEX",308.062761381734,1677.57586873986,2003-02-16,516798.654551364
"8651","CTY_6","MEX",216.952166851843,2780.06925016006,2003-02-17,603142.047820404
"8652","CTY_6","MEX",52.7908142830711,2004.36821113122,2003-02-18,105812.229988719
"8653","CTY_6","MEX",269.963275932241,1572.93061209188,2003-02-19,424633.50085443
"8654","CTY_6","MEX",75.6294790655375,2626.42897557013,2003-02-20,198635.455225002
"8655","CTY_6","MEX",46.9864179438446,2620.23379096233,2003-02-21,123115.40001274
"8656","CTY_6","MEX",64.1172996722162,2980.19535961798,2003-02-22,191082.078954374
"8657","CTY_6","MEX",41.561405279208,2604.51411836528,2003-02-23,108247.266828798
"8658","CTY_6","MEX",184.621010185219,1404.85671508003,2003-02-24,259366.065903565
"8659","CTY_6","MEX",193.516467075096,2833.21939527218,2003-02-25,548274.607821713
"8660","CTY_6","MEX",35.8246792224236,2698.79458276002,2003-02-26,96683.4502145921
"8661","CTY_6","MEX",247.475838335231,2566.45217125354,2003-02-27,635134.902628243
"8662","CTY_6","MEX",324.997630674625,1945.9485119651,2003-02-28,632428.65580347
"8663","CTY_6","MEX",28.0961608572397,1065.90110501497,2003-03-01,29947.7289044102
"8664","CTY_6","MEX",274.516646336997,1714.97259227515,2003-03-02,470788.524591239
"8665","CTY_6","MEX",39.2956410301849,2530.61807736737,2003-03-03,99442.259552725
"8666","CTY_6","MEX",305.525796453003,1738.99611838374,2003-03-04,531308.174097874
"8667","CTY_6","MEX",226.783172460273,942.62612642881,2003-03-05,213771.743395464
"8668","CTY_6","MEX",182.790107949404,1642.97962882738,2003-03-06,300320.423712028
"8669","CTY_6","MEX",289.201305492315,2725.41643163776,2003-03-07,788193.990039847
"8670","CTY_6","MEX",302.644926693756,2182.49317616326,2003-03-08,660520.487309554
"8671","CTY_6","MEX",139.278295222903,2791.52175589867,2003-03-09,388798.39123921
"8672","CTY_6","MEX",229.551029665163,2650.83654700407,2003-03-10,608502.25883883
"8673","CTY_6","MEX",312.629006576026,2154.20251547177,2003-03-11,673466.192375515
"8674","CTY_6","MEX",299.713785748463,2864.43443711693,2003-03-12,858510.489176583
"8675","CTY_6","MEX",112.645428359974,955.11628676075,2003-03-13,107589.483255753
"8676","CTY_6","MEX",104.767372383503,1756.24942789283,2003-03-14,183997.637810363
"8677","CTY_6","MEX",165.986529062502,2700.87340900381,2003-03-15,448308.60259775
"8678","CTY_6","MEX",110.391934524523,2272.23868148909,2003-03-16,250836.823751033
"8679","CTY_6","MEX",321.221489500022,2626.39736900237,2003-03-17,843655.274889879
"8680","CTY_6","MEX",249.287276214454,992.987201237921,2003-03-18,247539.074712415
"8681","CTY_6","MEX",176.937291159993,2795.9532605761,2003-03-19,494708.396136285
"8682","CTY_6","MEX",69.5205135620199,1881.91929057604,2003-03-20,130831.995563118
"8683","CTY_6","MEX",190.854234842118,1814.55165725356,2003-03-21,346314.868126624
"8684","CTY_6","MEX",341.217272507492,2263.35255208053,2003-03-22,772294.984543791
"8685","CTY_6","MEX",84.8307212872896,1907.93151344966,2003-03-23,161851.206452685
"8686","CTY_6","MEX",217.70461697015,2063.1446578411,2003-03-24,449156.117489307
"8687","CTY_6","MEX",196.181844756939,2814.15736725609,2003-03-25,552086.58374463
"8688","CTY_6","MEX",270.41421009344,1851.52121826026,2003-03-26,500677.647707092
"8689","CTY_6","MEX",109.40302441013,2414.214893878,2003-03-27,264122.410966235
"8690","CTY_6","MEX",225.706052966416,2890.62533011069,2003-03-28,652431.633864026
"8691","CTY_6","MEX",36.6917420877144,1192.71569154481,2003-03-29,43762.816538132
"8692","CTY_6","MEX",336.702430294827,2601.01618304938,2003-03-30,875768.470068899
"8693","CTY_6","MEX",78.9177234226372,2446.54416601914,2003-03-31,193075.695835165
"8694","CTY_6","MEX",125.388947845204,2844.374404045,2003-04-01,356653.113801032
"8695","CTY_6","MEX",156.848874501884,2294.15234694365,2003-04-02,359835.213553966
"8696","CTY_6","MEX",171.13181281602,967.592837568293,2003-04-03,165585.916360859
"8697","CTY_6","MEX",208.621579775354,2487.84886277349,2003-04-04,519018.959994123
"8698","CTY_6","MEX",204.910745786037,1872.14877779099,2003-04-05,383623.40227957
"8699","CTY_6","MEX",303.605547820916,2370.20783166774,2003-04-06,719608.247182909
"8700","CTY_6","MEX",163.669703103369,2276.31392275604,2003-04-07,372563.623907546
"8701","CTY_6","MEX",192.494966665981,2367.70739331224,2003-04-07,455771.755750438
"8702","CTY_6","MEX",197.226710384712,1261.09033088993,2003-04-08,248720.697459389
"8703","CTY_6","MEX",171.025505755097,2520.81719182089,2003-04-09,431124.03514731
"8704","CTY_6","MEX",131.116700579878,1263.8961629629,2003-04-10,165717.894763264
"8705","CTY_6","MEX",306.341321038781,1708.79551620807,2003-04-11,523474.675820326
"8706","CTY_6","MEX",288.277471694164,937.10575759369,2003-04-12,270146.478509153
"8707","CTY_6","MEX",347.443424066296,2842.83883304497,2003-04-13,987725.658221776
"8708","CTY_6","MEX",165.686827141326,1637.18711351643,2003-04-14,271260.338275203
"8709","CTY_6","MEX",176.435925392434,1288.41767980977,2003-04-15,227323.165629209
"8710","CTY_6","MEX",180.823709419928,2989.09962006235,2003-04-16,540500.081125373
"8711","CTY_6","MEX",311.194619012531,2368.61882604636,2003-04-17,737101.433157406
"8712","CTY_6","MEX",192.479989689309,1418.57049586725,2003-04-18,273046.434418087
"8713","CTY_6","MEX",248.138904070947,946.738313422245,2003-04-19,234922.607534573
"8714","CTY_6","MEX",82.4920969316736,1261.31016309729,2003-04-20,104048.120235127
"8715","CTY_6","MEX",177.649657765869,2013.99447567226,2003-04-21,357785.429345529
"8716","CTY_6","MEX",248.044773290167,955.698670731965,2003-04-22,237056.060115424
"8717","CTY_6","MEX",33.8962588401046,1913.30644815876,2003-04-23,64853.9306072305
"8718","CTY_6","MEX",139.643587410683,2395.5335824042,2003-04-24,334520.903209686
"8719","CTY_6","MEX",79.156015010085,1537.43739840352,2003-04-25,121697.417785095
"8720","CTY_6","MEX",215.642609825591,961.634362836392,2003-04-26,207369.343700008
"8721","CTY_6","MEX",118.876638152869,1022.60399882907,2003-04-27,121563.725542481
"8722","CTY_6","MEX",199.700848740758,2135.46039343497,2003-04-28,426453.253021237
"8723","CTY_6","MEX",68.3728350850288,954.703753859615,2003-04-29,65275.8023177014
"8724","CTY_6","MEX",233.908817818156,2772.10412905505,2003-04-30,648419.599696094
"8725","CTY_6","MEX",64.9002935155295,1832.53569601686,2003-05-01,118932.104549179
"8726","CTY_6","MEX",239.696274226299,2790.36349196897,2003-05-02,668839.732762047
"8727","CTY_6","MEX",135.444946121424,977.176763431537,2003-05-03,132353.654074092
"8728","CTY_6","MEX",225.588417507242,1301.56839745579,2003-05-04,293618.75505949
"8729","CTY_6","MEX",294.562627811683,1858.64906460195,2003-05-05,547488.552648877
"8730","CTY_6","MEX",284.738184075104,2673.83417806777,2003-05-06,761342.688380966
"8731","CTY_6","MEX",83.0902446527034,1228.4868935839,2003-05-07,102075.276540526
"8732","CTY_6","MEX",111.203861911781,1313.39607176491,2003-05-08,146054.715400021
"8733","CTY_6","MEX",202.786554204067,2674.53408123575,2003-05-09,542359.550435139
"8734","CTY_6","MEX",134.025106183253,1737.39042972519,2003-05-10,232853.936825686
"8735","CTY_6","MEX",161.360357800731,2532.98136467712,2003-05-11,408722.779306886
"8736","CTY_6","MEX",239.711500535486,1102.34146580273,2003-05-12,264243.926870061
"8737","CTY_6","MEX",280.495551601052,1502.70887763047,2003-05-13,421503.155526757
"8738","CTY_6","MEX",81.7953308229335,930.567812981694,2003-05-14,76116.1021160113
"8739","CTY_6","MEX",192.482348473277,2641.55032985379,2003-05-15,508451.811100616
"8740","CTY_6","MEX",310.84742374951,2509.80750323161,2003-05-16,780167.196486735
"8741","CTY_6","MEX",165.798946109135,2957.03037003705,2003-05-17,490272.518964848
"8742","CTY_6","MEX",160.551029600902,2742.29622792092,2003-05-18,440278.482863372
"8743","CTY_6","MEX",115.852594701573,2509.0441810492,2003-05-19,290679.278595434
"8744","CTY_6","MEX",177.209468284855,2280.61970633433,2003-05-20,404147.405519468
"8745","CTY_6","MEX",289.477322110906,2320.47281209672,2003-05-21,671724.255676922
"8746","CTY_6","MEX",86.0457446658984,1623.12668352101,2003-05-22,139663.144170655
"8747","CTY_6","MEX",308.63330825814,1440.12464883909,2003-05-23,444470.434675301
"8748","CTY_6","MEX",302.261460019508,2721.17205572018,2003-05-24,822505.438526269
"8749","CTY_6","MEX",190.020679996815,1314.850597876,2003-05-25,249848.804702616
"8750","CTY_6","MEX",236.948206531815,2935.53833723319,2003-05-26,695570.544212791
"8751","CTY_6","MEX",349.826332525117,1864.48931741029,2003-05-27,652247.459941903
"8752","CTY_6","MEX",233.193275117083,2871.61364902147,2003-05-28,669640.991686233
"8753","CTY_6","MEX",187.111913145054,2531.72107088145,2003-05-29,473715.173122274
"8754","CTY_6","MEX",127.347543364158,2113.47522491828,2003-05-30,269145.877854354
"8755","CTY_6","MEX",349.438141169958,1276.95347516164,2003-05-31,446216.248721002
"8756","CTY_6","MEX",100.440430938033,2531.00850933981,2003-06-01,254215.58538592
"8757","CTY_6","MEX",170.193401124561,1332.36849453544,2003-06-02,226760.325636198
"8758","CTY_6","MEX",111.104869941482,2138.59465467805,2003-06-03,237608.280965554
"8759","CTY_6","MEX",43.8907400879543,1548.06561979942,2003-06-04,67945.7457577145
"8760","CTY_6","MEX",335.65367840929,1909.07326403333,2003-06-05,640787.463425616
"8761","CTY_6","MEX",50.0615106953774,1416.66228992753,2003-06-06,70920.2543789447
"8762","CTY_6","MEX",176.47748288,2908.33665170772,2003-06-07,513255.931661026
"8763","CTY_6","MEX",87.3183610558044,1838.13399515016,2003-06-08,160502.84785747
"8764","CTY_6","MEX",343.88282460859,2508.03323545313,2003-06-09,862469.553219844
"8765","CTY_6","MEX",327.36397513072,1152.14419067928,2003-06-10,377170.502184534
"8766","CTY_6","MEX",193.779535579961,2099.60392329987,2003-06-11,406860.273158912
"8767","CTY_6","MEX",335.617517400533,1038.01227103282,2003-06-12,348375.101435323
"8768","CTY_6","MEX",254.598036850803,1505.25956461911,2003-06-13,383236.130102918
"8769","CTY_6","MEX",237.725706584752,2847.05561140955,2003-06-14,676818.306908417
"8770","CTY_6","MEX",96.9861299148761,1180.06795120983,2003-06-15,114450.223624418
"8771","CTY_6","MEX",226.872857328271,2415.20663894383,2003-06-16,547944.831215398
"8772","CTY_6","MEX",310.220122209284,1463.6677572694,2003-06-17,454059.190533901
"8773","CTY_6","MEX",121.08600550564,2237.77394782392,2003-06-18,270963.108566585
"8774","CTY_6","MEX",140.968307107687,2367.94609840408,2003-06-19,333805.352814276
"8775","CTY_6","MEX",106.024418619927,1010.87602565596,2003-06-20,107177.542916995
"8776","CTY_6","MEX",250.870902492898,1015.27883394456,2003-06-21,254703.917353608
"8777","CTY_6","MEX",101.832768629538,905.828322216822,2003-06-22,92243.0059543881
"8778","CTY_6","MEX",56.9012952269986,1672.6433814783,2003-06-23,95175.5748589822
"8779","CTY_6","MEX",87.3999845003709,2642.67736571991,2003-06-24,230969.960803402
"8780","CTY_6","MEX",264.995240507415,1380.95006461326,2003-06-25,365945.194500921
"8781","CTY_6","MEX",120.753208419774,2484.61425341629,2003-06-26,300025.142785518
"8782","CTY_6","MEX",242.171483160928,927.312752172114,2003-06-27,224568.704547563
"8783","CTY_6","MEX",111.691867618356,2389.42813410025,2003-06-28,266879.6908375
"8784","CTY_6","MEX",28.6847106006462,1539.91580233751,2003-06-29,44172.0391394135
"8785","CTY_6","MEX",252.966966718668,2509.15625496914,2003-06-30,634733.646842716
"8786","CTY_6","MEX",92.7584605698939,1905.73997119806,2003-07-01,176773.505974846
"8787","CTY_6","MEX",278.367658623029,2608.43195274351,2003-07-02,726103.095362704
"8788","CTY_6","MEX",74.5158803707454,1099.49481151388,2003-07-03,81929.8238430233
"8789","CTY_6","MEX",332.30460176128,1993.37234674765,2003-07-04,662406.803847926
"8790","CTY_6","MEX",290.549990546424,2477.52382617585,2003-07-05,719844.524273933
"8791","CTY_6","MEX",27.3303171561565,1018.49476455961,2003-07-06,27835.7849372992
"8792","CTY_6","MEX",256.84400939499,1363.69720549483,2003-07-07,350257.457860036
"8793","CTY_6","MEX",249.166208592942,1826.14605120868,2003-07-08,455013.887916638
"8794","CTY_6","MEX",93.0365610634908,1471.14006981832,2003-07-09,136869.8129386
"8795","CTY_6","MEX",146.896060690051,2884.14817650075,2003-07-10,423670.005574354
"8796","CTY_6","MEX",160.199396370444,2822.29070462558,2003-07-11,452129.267262934
"8797","CTY_6","MEX",153.364989248803,1488.38635205951,2003-07-12,228266.356881672
"8798","CTY_6","MEX",279.316437174566,2186.8663369123,2003-07-13,610827.713803338
"8799","CTY_6","MEX",41.3558426895179,1196.64956833942,2003-07-14,49488.4513027245
"8800","CTY_6","MEX",42.6625422667712,1849.73819647186,2003-07-15,78914.5339894417
"8801","CTY_6","MEX",183.237921708496,961.822505341992,2003-07-16,176242.356931326
"8802","CTY_6","MEX",191.378293652087,1606.4245035123,2003-07-17,307434.780363086
"8803","CTY_6","MEX",96.133527578786,2216.89503656425,2003-07-18,213117.940136823
"8804","CTY_6","MEX",223.555500619113,1755.95032350677,2003-07-19,392552.353633849
"8805","CTY_6","MEX",232.671629724791,2504.01263718463,2003-07-20,582612.701145219
"8806","CTY_6","MEX",241.27682535327,2054.21769496911,2003-07-21,495635.124026659
"8807","CTY_6","MEX",68.1909401668236,2609.92474396653,2003-07-22,177973.222055734
"8808","CTY_6","MEX",71.3404744514264,1517.81335277851,2003-07-23,108281.524715929
"8809","CTY_6","MEX",349.907542660367,2425.05402035701,2003-07-24,848544.693081765
"8810","CTY_6","MEX",107.644511235412,2007.8025112843,2003-07-25,216128.919984432
"8811","CTY_6","MEX",95.5504265264608,2670.16654181201,2003-07-26,255135.551966822
"8812","CTY_6","MEX",243.090051918989,1871.85483700421,2003-07-27,455029.289512165
"8813","CTY_6","MEX",151.390487450408,2803.13155898471,2003-07-28,424367.453102317
"8814","CTY_6","MEX",210.564099816838,1756.65958169457,2003-07-29,369889.443504141
"8815","CTY_6","MEX",60.6134150759317,1575.01301994389,2003-07-30,95466.9179278559
"8816","CTY_6","MEX",283.578550501261,2934.66806169606,2003-07-31,832208.915138114
"8817","CTY_6","MEX",146.070646645967,1347.41273959139,2003-08-01,196817.450171128
"8818","CTY_6","MEX",296.297277405392,2864.13357126817,2003-08-02,848634.979292141
"8819","CTY_6","MEX",344.666434178362,2546.1521254409,2003-08-03,877573.173951371
"8820","CTY_6","MEX",206.121402402641,1860.90431732599,2003-08-04,383572.207624363
"8821","CTY_6","MEX",138.560865388718,2926.4407824205,2003-08-05,405490.167321019
"8822","CTY_6","MEX",338.132019853219,2257.68869103177,2003-08-06,763396.837298342
"8823","CTY_6","MEX",261.969399667578,2030.48301206618,2003-08-07,531924.415706193
"8824","CTY_6","MEX",207.32691406738,1458.58666847651,2003-08-08,302404.272875056
"8825","CTY_6","MEX",81.4412125910167,2610.4538282869,2003-08-09,212598.525188546
"8826","CTY_6","MEX",233.591765986057,2559.1308408024,2003-08-10,597791.892492416
"8827","CTY_6","MEX",329.856541164918,2663.02930964201,2003-08-11,878417.637099313
"8828","CTY_6","MEX",241.721466043964,1806.32056897384,2003-08-12,436626.456077723
"8829","CTY_6","MEX",246.075860550627,1576.39266970865,2003-08-13,387912.182764256
"8830","CTY_6","MEX",66.3281858724076,2865.8987270715,2003-08-14,190089.863460695
"8831","CTY_6","MEX",101.960090524517,2071.84265843672,2003-08-15,211245.265006764
"8832","CTY_6","MEX",205.649340886157,1623.52372317917,2003-08-16,333876.583584836
"8833","CTY_6","MEX",217.115510220174,2305.63881976651,2003-08-17,500589.948737045
"8834","CTY_6","MEX",146.644542069407,1220.18781000771,2003-08-18,178933.882637254
"8835","CTY_6","MEX",138.564281282015,2492.32320053149,2003-08-19,345346.973004138
"8836","CTY_6","MEX",213.200201094151,1894.62629126948,2003-08-20,403934.706296917
"8837","CTY_6","MEX",250.719553645467,1597.11097146461,2003-08-21,400426.949887886
"8838","CTY_6","MEX",185.434769844869,1794.06286303518,2003-08-22,332681.634094155
"8839","CTY_6","MEX",92.9716466052923,1134.47278660463,2003-08-23,105473.802999527
"8840","CTY_6","MEX",136.071929318132,2093.1825633607,2003-08-24,284823.389811563
"8841","CTY_6","MEX",245.478432450909,2473.0389705001,2003-08-25,607077.729868375
"8842","CTY_6","MEX",64.2443077638745,1278.87374628951,2003-08-26,82160.3585477624
"8843","CTY_6","MEX",331.575618486386,1038.8364448562,2003-08-27,344452.836709392
"8844","CTY_6","MEX",79.0123142767698,1927.03133271389,2003-08-28,152259.205281573
"8845","CTY_6","MEX",316.415337467333,1568.83979200285,2003-08-29,496404.972218763
"8846","CTY_6","MEX",30.491918604821,2358.86983714227,2003-08-30,71926.4670735093
"8847","CTY_6","MEX",226.439572201343,2674.06817141805,2003-08-31,605514.852773132
"8848","CTY_6","MEX",223.085260100197,2003.02769742927,2003-09-01,446845.954868908
"8849","CTY_6","MEX",229.973667499144,1560.93310822972,2003-09-02,358973.511620427
"8850","CTY_6","MEX",167.322678782512,1291.50278098605,2003-09-03,216097.704969649
"8851","CTY_6","MEX",240.57447858504,2116.05471685897,2003-09-03,509068.760165761
"8852","CTY_6","MEX",265.277586918091,2370.7363501879,2003-09-04,628903.218196849
"8853","CTY_6","MEX",290.040242968826,1312.99135443758,2003-09-05,380820.331457042
"8854","CTY_6","MEX",223.12611794332,1549.30988731649,2003-09-06,345691.500648132
"8855","CTY_6","MEX",236.323025112506,2187.3201742065,2003-09-07,516914.120458095
"8856","CTY_6","MEX",107.452703476883,1685.69815662305,2003-09-08,181132.824175146
"8857","CTY_6","MEX",261.526077601593,2514.34877950627,2003-09-09,657567.774026627
"8858","CTY_6","MEX",115.990782727022,1013.35037265088,2003-09-10,117539.302900495
"8859","CTY_6","MEX",264.915590081364,2736.5212783346,2003-09-11,724947.149220219
"8860","CTY_6","MEX",56.4356058777776,2924.84690612492,2003-09-12,165065.507246903
"8861","CTY_6","MEX",216.781442635693,2416.28998300409,2003-09-13,523806.828341801
"8862","CTY_6","MEX",96.4155990805011,1677.21144841716,2003-09-14,161709.346583816
"8863","CTY_6","MEX",273.422145075165,1847.78720928805,2003-09-15,505225.94240599
"8864","CTY_6","MEX",347.651579487137,2850.49097616682,2003-09-16,990977.690178229
"8865","CTY_6","MEX",194.995053840103,1299.13101623733,2003-09-17,253324.122456545
"8866","CTY_6","MEX",268.515823344933,1594.9768870308,2003-09-18,428276.532037212
"8867","CTY_6","MEX",299.319602391915,1726.45946316315,2003-09-19,516763.160059755
"8868","CTY_6","MEX",60.0973306689411,1038.27623761232,2003-09-20,62397.630377492
"8869","CTY_6","MEX",133.626071171602,2505.06912407349,2003-09-21,334742.545063228
"8870","CTY_6","MEX",29.3765795009676,1652.9785175496,2003-09-22,48558.8548341874
